title,link,在线直播t,企业合作t,活动会议t,新品上市t,在线直播,tag1,企业合作,tag2,活动会议,tag3,新品上市,tag4,predict
首期金蝶中国伙伴商学院伙伴高潜班成功举办！,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650564049&idx=1&sn=ee760b655411d771dbeb0ea7909a7fc9&chksm=be8b63f189fceae7bf1ccd9ec3ef094025caa41da976275b137f8e819e527dc46af14e1ff9a1#rd,0,0,1,0,0,[],2,"['伙伴', '共赢']",6,"['参加', '参会', '邀请', '举办', '会场', '活动']",1,['助力'],活动会议
赢在智者丨与匠人同行-K\3智享会走进衡水宏宇，探讨精细化经营之道,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650564044&idx=1&sn=f8ffb74b750ad13e7d38527e57677f9d&chksm=be8b63ec89fceafa2f13c8bac40f9f9382f430bbe0d0955e4f522b467725518255830b490155#rd,0,0,0,0,0,[],5,"['选择', '伙伴', '共赢', '案例', '共同']",6,"['举行', '现场', '参会', '探讨', '致辞', '活动']",2,"['全新', '解决方案']",活动会议
三月收获季，K\3 WISE中小制造业ERP普及风暴连攻三城-杭州，深圳，湖南株洲,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650564039&idx=1&sn=4d101a05cd9f98a984bb0ebbe2ba8c91&chksm=be8b63e789fceaf13ae591c02bf14dedb6076b0ec5116004b6db864c69c9e6dee83b1ca53da3#rd,0,0,0,0,0,[],6,"['伙伴', '案例', '解决', '高效', '搭建', '成本']",3,"['探讨', '现场', '致辞']",1,['解决方案'],活动会议
千里挑一，百佳领航-K\3团队走进成都站。,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650564036&idx=1&sn=d2458805d53b8f1d3501aa5a9fefac24&chksm=be8b63e489fceaf233aa39bb44e43a53f4d40ba0cfc9f80ff9b496a800f37408448b7182ffd8#rd,0,0,0,0,0,[],3,"['伙伴', '加盟', '共同']",1,['活动'],2,"['全新', '解决方案']", 
激情出击，激发商机！千里挑一，百佳领航-K\3团队上海站连攻8场圆满收官,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650564033&idx=1&sn=49212d42ad9b39f21d0989eb24295359&chksm=be8b63e189fceaf758c0ede984834f4d8e70cf810977b2c10af6243002d2f760906a95952263#rd,0,0,0,0,0,[],3,"['伙伴', '携手', '案例']",2,"['探讨', '活动']",1,['解决方案'], 
金九银十，千里挑一，百佳领航活动持续升温-K\3团队走进河北，天津，徐州,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650564027&idx=1&sn=d1e52405c1a16717ede8fa5a145de7bb&chksm=be8b639b89fcea8d950deb60fd8bf012938a312ebb58fae6f69911b4ec98ddb9351ed3ace051#rd,0,0,1,0,0,[],5,"['双方', '伙伴', '合作', '解决', '共同']",4,"['探讨', '现场', '举办', '活动']",2,"['全新', '助力']",活动会议
开学季！！K\3智者对谈，城市巅峰-走进陕西立邦圆满落幕-上百位学子与您一起探讨IoT转型。,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650564023&idx=1&sn=6d00e8ee505db611ad1da7ea78d52cab&chksm=be8b639789fcea810937082201d9bfc69d961a6334be8d1d3c188f75508bd3d6c4e4e703a45c#rd,0,0,0,0,0,[],8,"['选择', '伙伴', '合作', '案例', '共建', '共同', '高效', '需求']",5,"['参会', '探讨', '致辞', '议程', '活动']",0,[],活动会议
千里挑一，百佳领航-K\3团队下半年首站走进IoT转型先锋伙伴东莞，云南。,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650564017&idx=1&sn=c12c7f0b0826564ed899ab67cfe35736&chksm=be8b639189fcea87e1abb70565838f812c317a611f5e9832ddf0ad4362bd7d5a096f97fbfd71#rd,0,0,0,0,0,[],7,"['伙伴', '传统', '案例', '解决', '加盟', '共同', '携手']",4,"['会议', '举办', '探讨', '活动']",2,"['发布', '助力']",活动会议
千里挑一 百佳领航 江苏站——K\3团队不虚此行，激发伙伴潜能，引领新思路。,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650564009&idx=1&sn=058f7a332b8f9c70849cbc70c2f77b38&chksm=be8b638989fcea9f0f051d9b9495fd72ae267f9de377bf7ad23cf7635b194cb09db21ac60bdd#rd,0,0,0,0,0,[],4,"['伙伴', '携手', '双方', '共同']",4,"['致辞', '现场', '举办', '活动']",3,"['全新', '助力', '解决方案']",活动会议
千里挑一，百佳领航—圆梦六月，K\3 伙伴交流会（重庆站）圆满举行,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650564002&idx=1&sn=a4f1297e5d761348ff4b987bd872e620&chksm=be8b638289fcea94fb9debd5ede00dbff4f72b46c498a801db3525e6a7f9a54602db85b82efe#rd,0,0,1,0,0,[],7,"['双方', '效率', '成本', '伙伴', '案例', '共同', '携手']",4,"['探讨', '举行', '举办', '活动']",2,"['助力', '解决方案']",活动会议
突破固有思维，开拓智能制造营销新思路-K\3智享会合肥站再结硕果！,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563997&idx=1&sn=f8cf59ad1dbf4f06d2c8fc804342030c&chksm=be8b63bd89fceaab1cee5038b0245c16a40a61a0c41b0cf406314d3896a6298f44cef5b6e742#rd,0,0,0,0,0,[],12,"['成本', '选择', '伙伴', '合作', '传统', '案例', '解决', '共同', '高效', '需求', '携手', '签约']",8,"['现场', '大会', '会议', '探讨', '致辞', '会场', '议程', '活动']",2,"['助力', '解决方案']",企业合作
千里挑一，百佳领航-K\3营销专题会议，与您探讨管理模式升级创新。,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563993&idx=1&sn=a67f84c408b6e4feceb3453f8546936e&chksm=be8b63b989fceaaf8c05ab5a5dcdb69aa1f0ce6ed5d5cbbebe0b91f291ac100e4d67dae7a6f6#rd,0,0,1,0,0,[],3,"['伙伴', '传统', '案例']",4,"['会议', '现场', '探讨', '活动']",2,"['助力', '解决方案']",活动会议
千里挑一，百佳领航-五月，K\3团队连续赋能北京8家伙伴，开启智慧互联新思维,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563974&idx=1&sn=ed18395f0936cb84627b819d82a9a0c6&chksm=be8b63a689fceab0685254c01c7eadb9df3e64e7b4e7f713ff70583e11ad82f458860678be74#rd,0,0,0,0,0,[],6,"['伙伴', '传统', '案例', '解决', '共同', '携手']",8,"['现场', '日程', '会议', '举办', '探讨', '致辞', '讲座', '活动']",3,"['全新', '助力', '解决方案']",活动会议
转型势在必行，赋能伙伴永无止境,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563958&idx=1&sn=e16dc8c648ba17041a9abb1337eb47ac&chksm=be8b635689fcea4062e5d8cc8640f868b1e9ac6cd68ce90ee01d7bd6aa6641281b2079211516#rd,0,0,0,0,0,[],3,"['伙伴', '需求', '共同']",3,"['探讨', '致辞', '活动']",2,"['全新', '解决方案']", 
圆桌会议，百里挑一：K\3团队走进辽宁与您聊聊,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563954&idx=1&sn=8ae9aa8e5bbfea72bfb785e014764dfe&chksm=be8b635289fcea44bd59f552afd0c5f96cbf406bee62f3044c5526453b50f33e75c05be16aff#rd,0,0,1,0,0,[],5,"['伙伴', '合作', '共同', '需求', '签约']",5,"['举行', '现场', '参会', '探讨', '活动']",1,['解决方案'],活动会议
"收获,不可止步：K\3事业部走进成都金洋解锁营销服务新思路",http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563949&idx=1&sn=e0dfe5f7e6230a354d5e4c08463450c3&chksm=be8b634d89fcea5b1734ede97fa0df040d1d4a10ffbb63a74791ad99fe66b4090f6281c4ce39#rd,0,0,0,0,0,[],4,"['伙伴', '合作', '共赢', '双方']",5,"['现场', '会议', '探讨', '致辞', '活动']",2,"['全新', '助力']",活动会议
雨水相依，共创未来：K\3团队走进浙江优秀伙伴畅谈转型发展之路,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563946&idx=1&sn=0bc2653b7f55480141790dea2979ac44&chksm=be8b634a89fcea5c417e150af027ecab9c846bc0a36c5008bcf41f15bf83c7c6fba3ff127be5#rd,0,0,0,0,0,[],5,"['双方', '伙伴', '合作', '传统', '共同']",6,"['现场', '会议', '举办', '探讨', '致辞', '活动']",2,"['全新', '助力']",活动会议
转型变革，我们在路上\约一段谷雨时节，K\3事业部走进宁波伙伴共谈转型之路,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563938&idx=1&sn=32b3387400aaed198fc7b3354f31da7a&chksm=be8b634289fcea54922d674ea78bea1f69bc509386700e576357ce2faf4c1ca971bf26a76bfb#rd,0,0,0,0,0,[],3,"['伙伴', '传统', '共同']",4,"['参加', '举办', '探讨', '会议']",1,['助力'],活动会议
坐席爆棚的金蝶K\3 智者对谈系列活动——走过2017，迎来2018Flag！,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563935&idx=1&sn=3e0795f8aaf2233dd4e29629fa8a2bbf&chksm=be8b637f89fcea69f7ff850c70b3cbd14d5ebe86cb8fe1b38ef853cce3a9fd678d5b9531567f#rd,0,0,1,0,0,[],3,"['伙伴', '案例', '需求']",7,"['现场', '邀请', '会议', '举办', '致辞', '会场', '活动']",0,[],活动会议
厦门博邦总经理涂总在国庆期间做了一个重大决定！您想听吗？,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563913&idx=1&sn=77cd301765603213b24b125429a75ce1&chksm=be8b636989fcea7f4d9bc47c0cf4e0605144ad785598f52849d08939ccee6e135555902384a6#rd,0,0,0,0,0,[],3,"['伙伴', '需求', '解决']",4,"['会议', '现场', '探讨', '活动']",1,['解决方案'],活动会议
What?!排名前五的伙伴都在积极重启K\3 WISE的认知，您还停留在老品味吗？！,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563910&idx=1&sn=0b14dfc7e760bfafbd4e348e72bfc116&chksm=be8b636689fcea702d7f75f64a579aa32b2d2aa4e1afbb2e1a17250d32445f5039c8d81e3f10#rd,0,0,0,0,0,[],2,"['伙伴', '合作']",2,"['会场', '活动']",1,['解决方案'], 
金秋九月，收获丰收的喜悦-K\3 WISE Beerbust走进南京拓蝶,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563899&idx=1&sn=4e144f81ace9551c6db62b362998a373&chksm=be8b631b89fcea0d6e32e4c580efccdac82a015ac3ba804ef94150610383231f04525f134d03#rd,0,0,0,0,0,[],4,"['伙伴', '传统', '需求', '案例']",3,"['探讨', '致辞', '活动']",0,[],活动会议
金秋时节，从“心”出发，K\3 WISE伙伴招募会议圆满召开！,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563894&idx=1&sn=d8585897815e9e53897f87138ed20d97&chksm=be8b631689fcea003ff8d1e2a3f68e18c7c32fa7e4e9bfee0d1fa859065f0723fbaaffa7a7af#rd,0,0,1,0,0,[],8,"['协助', '效率', '伙伴', '合作', '传统', '解决', '加盟', '签约']",5,"['现场', '邀请', '会议', '探讨', '活动']",0,[],活动会议
云计算、致良知、划赛艇，今年的深圳渠道伙伴中期会议只干三件事儿！,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563886&idx=1&sn=9a38a06f0554f7057c011c2872b7f5de&chksm=be8b630e89fcea18a9dfcb0f7a0258712b6190467e9289be90103438f77f9ed911f8e3b37ce8#rd,0,0,1,0,0,[],3,"['伙伴', '需求', '共同']",8,"['参加', '举行', '现场', '大会', '出席', '会议', '致辞', '活动']",0,[],活动会议
“激情，团队，圆梦”-探索深圳金纳维转型成功背后的秘密,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563883&idx=1&sn=3ea19b9b0be2e829ec64570629e633cc&chksm=be8b630b89fcea1d7a0053698f6ae52edd79dbda99537867c3d14e5eba7275e5d3232bb17289#rd,0,0,0,0,0,[],9,"['协助', '伙伴', '联合', '合作', '解决', '高效', '需求', '搭建', '成本']",5,"['参加', '举行', '会议', '讲座', '活动']",2,"['助力', '上线']",企业合作
创新经营理念，提升文化价值-K\3智享会走进南昌金创站获得圆满成功,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563879&idx=1&sn=cda2fb17db64530e8274ca0dcec83d72&chksm=be8b630789fcea11b1ca5b1da5fb957b89adfce6383c2508e304b817a0c587297ea7f064136e#rd,0,0,0,0,0,[],4,"['伙伴', '案例', '成本', '共同']",4,"['会议', '探讨', '致辞', '活动']",0,[],活动会议
知行合一，共创佳绩-记K\3 beerbust 走进弘远融创,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563876&idx=1&sn=b717735a1d996e8f6f4a05aa0ad142a5&chksm=be8b630489fcea12751e7a4a2641d1189770bab75c9792ab222b8019d0aff7c76b58acafda93#rd,0,0,0,0,0,[],2,"['伙伴', '共同']",2,"['致辞', '活动']",0,[],活动会议
战六月--冲刺季，我们在一起！上下齐心，努力向前！,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563875&idx=1&sn=8b9dab7b976ab07802fb6bb3efe1339e&chksm=be8b630389fcea155d5ff51bcd8cd4f984ddced14ea6f42a5488d5ee4fc7b8c1e3f6dc9a2e05#rd,0,0,0,0,0,[],2,"['伙伴', '合作']",4,"['探讨', '现场', '致辞', '活动']",0,[],活动会议
管理理念的巅峰交流，思想的激情碰撞-K\3智享会首发站走进常州金蝶,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563866&idx=1&sn=f89c4804bee8eaa9c36f55629f46ba73&chksm=be8b633a89fcea2c5dabcbd0beba471264727f22f6ffced70960b9a8b3030b3f50375485d36a#rd,0,0,0,0,0,[],6,"['协助', '伙伴', '合作', '案例', '解决', '需求']",3,"['探讨', '致辞', '活动']",2,"['全新', '助力']",活动会议
夏未至，“心”已热的五月-K\3 Beerbust走进20载灯塔伙伴常州金蝶,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563853&idx=1&sn=170bcd5450eb680fbded4e918514a3f4&chksm=be8b632d89fcea3bd438f75c0a6a4f7d1c8e58661a2ad63da31fd4c4ea8856bb0822374feb8c#rd,0,0,0,0,0,[],3,"['伙伴', '合作', '协助']",3,"['探讨', '致辞', '活动']",1,['助力'], 
三生三世不如4月20日 欢声笑语胜过十里桃花 ——记K\3 Beerbust走进汕头金蝶,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563845&idx=1&sn=e81929e5cb0638af61fc9c4c27b20464&chksm=be8b632589fcea3349540bf9400cab5f4871e189f8c1c72699a1119955dc7078c1e76c9bfa63#rd,0,0,0,0,0,[],3,"['伙伴', '共赢', '共同']",2,"['现场', '活动']",0,[], 
我们来聊聊关于标准成本的二三事儿！,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563832&idx=1&sn=7cf64c479292c815a2ec5c30c8840a80&chksm=be8b62d889fcebcee6db3e3cbe830a07a201811c3d69cf030a7baf204ded1f0f5b3cfa0af9b4#rd,0,0,0,0,0,[],3,"['传统', '成本', '案例']",0,[],1,['解决方案'],企业合作
专注企业精神，金蝶中国高级副总裁林峰走进深圳诚恒！-K\3 Beerbust走进伙伴系列（第四站）,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563786&idx=1&sn=d1d2be6d995973505fb94b13e774dc79&chksm=be8b62ea89fcebfc70c43de925dd85681278ce2082f92fbf2b314a4d66c8d142a2fdfa4fcfc2#rd,0,0,0,0,0,[],2,"['伙伴', '合作']",4,"['探讨', '现场', '致辞', '活动']",1,['助力'],活动会议
塑造企业活力，金蝶中国总裁孙雁飞走进苏博泰克！-K\3 Beerbust走进伙伴系列活动（第三站）,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563761&idx=1&sn=b18e6a63d07a04b6a5e327b821a69487&chksm=be8b629189fceb87e072f425d1b611b7444dd4d2119bc7b143a0d4dce265d1ba84eb58665aa0#rd,0,0,1,0,0,[],5,"['伙伴', '合作', '传统', '共同', '携手']",3,"['参加', '现场', '活动']",1,['解决方案'],活动会议
“人生不是一场盛宴，而是一场修行”-今天是个值得铭记的日子,http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563751&idx=1&sn=24ccb310bd362e0a3ac07e09d444b3cc&chksm=be8b628789fceb917d64a422b817d6f32de8947207abc51548b7bf3e1b3c092490a4ef461b7d#rd,0,0,0,0,0,[],4,"['伙伴', '合作', '仪式', '解决']",6,"['参加', '现场', '探讨', '举办', '致辞', '活动']",1,['助力'],活动会议
"""K\3 狂欢Beerbust "" 走进伙伴系列活动  畅饮狂欢！即将启航！",http://mp.weixin.qq.com/s?__biz=MjM5NDcwNjI1NQ==&mid=2650563725&idx=1&sn=f58b4fc59ee9e5733a7becaf2772a306&chksm=be8b62ad89fcebbbb6384a455108ae7485baf9d119a01003de35d55febeb0fb7d2b11ad0e18e#rd,0,0,1,0,0,[],1,['伙伴'],1,['活动'],1,['助力'],活动会议
